0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.484778502,0.294888622,-0.309343634,0.461566331,0.113792781,0.058676655,0.641332841,-0.590548357,-0.135507988,0.165943475,0.538360784,0.151423086,0.350004748,0.267381688,-0.044193145,-0.015152366,0.651456211,0.302148817,0.735510859,0.46596335,0.481915327,0.334052771,-0.133053837,0.796353335,0.081888827,-0.424893211,-0.307912047,0.04569011,0.381908702,0.342744553,0.279038902,0.519545632,0.260121493,0.858627399,0.199279017,-0.284699875,0.760154618,0.634072646,0.384771877,0.141299716,0.297854054,0.293457035,0.703606905,0.305114249,-0.006460584,0.24570336,0.484778502,0.386203465,0.179032277,0.538360784,0.119723644,0.337529484,-0.199009127,0.388657615,-0.400658477,-0.090106207,0.325463245,0.192325591,-0.112909354,0.181588683,0.243453722,0.299899179,-0.032229162,0.223309238,0.636117771,0.590409222,1.378395983,1.859818468,0.193654922,0.219218988,0.030965208,-0.303924053,-0.228561187,0.060517268,0.839198709,0.104896486,0.291820935,0.309306756,-0.033558494,0.434366165,-0.463955104,-0.263532829,0.147946373,-0.215165616,0.111645399,0.030965208,0.615973288,1.081239283,0.418209675,0.356344636,0.391316278,0.223309238,0.57159407,0.817622638,1.243928998,0.660352506,0.087410665,0.488152959,-0.005335765,0.318714332,1.312236181,0.434059396,-0.510788472,0.565969975,0.113792781,-0.099207014,0.019614763,0.064505262,0.179032277,0.303580405,-0.033558494
0.619552257,0.503593655,0.586216715,-0.022412561,0.219525757,0.303580405,0.778969771,0.377511683,0.049984873,0.413812656,0.438456415,0.694915123,0.277505058,0.413812656,0.454306136,0.596340085,0.712298687,0.473223545,0.854332636,0.40358703,0.541326216,0.141299716,-0.164037485,1.067332432,0.328224164,-0.139802751,-0.352904802,0.155820105,0.744202641,0.584785128,-0.313740654,0.554312761,0.408699843,0.867421438,0.538360784,0.145696735,0.694915123,0.936955697,0.197847429,0.581921952,0.355833355,0.545620979,1.164475881,0.629675627,0.213799406,0.119621388,0.619552257,0.380477114,0.46596335,0.438456415,-0.168025479,0.291820935,-0.099513783,0.384669621,-0.277030655,0.207152749,0.738271778,0.598487467,0.256849293,0.519136607,0.274335114,0.394077197,-0.044295401,0.38334029,1.215706269,0.840528041,0.991151516,1.542517285,0.400723854,0.125143226,0.04978036,0.42628792,-0.240729682,-0.110250691,0.406143436,0.060517268,0.212470075,0.535293096,0.123711639,0.57159407,-0.418144298,-0.252795921,0.415551013,-0.069859467,-0.159947235,0.176169101,0.933274471,1.32593852,0.329451239,0.457271568,0.182918015,0.537951759,0.248771048,0.482835633,0.974995026,0.493572541,-0.23121985,0.766596763,-0.108921359,0.389986947,1.441283585,0.693483535,-0.522445686,-0.157186315,0.296422466,-0.319569261,0.277505058,0.384771877,0.639798997,0.196415841,0.123711639
1.216626575,0.651456211,1.610824469,1.109359756,1.323893395,0.351436336,0.818133919,0.789093141,0.196415841,0.590613734,1.058640649,0.60360028,1.00362678,0.902188567,0.990537978,2.239802741,0.919572132,1.920967714,2.248494523,0.438456415,0.568833151,1.191982816,0.352356642,2.451370949,0.949942242,-0.26486216,-0.293493914,0.945647479,1.576057339,1.925262477,0.565969975,1.328188158,1.454985924,1.764413375,1.194845991,0.639798997,1.241986129,2.480309471,0.742771054,1.049948867,1.191982816,1.115188363,1.710831094,1.087681428,0.24570336,0.806476705,1.216626575,1.69917388,0.79349016,1.058640649,0.299899179,1.50079673,0.052439023,0.593067885,-0.404748728,-0.828396425,0.79349016,1.344753673,0.252861298,0.497560535,0.689904566,1.48464024,0.423629257,0.653603592,1.167339057,1.122959839,1.628514802,1.862579388,0.399394523,0.69798281,0.396020066,0.562186493,0.103567155,0.04978036,1.055675218,0.030965208,0.677838327,0.410233687,0.782650996,1.053016555,-0.215165616,0.067266181,1.393223141,0.293150266,0.320043663,0.068595513,1.576057339,1.728010146,0.504309449,1.270822395,0.718127294,0.243453722,0.439785747,0.858013862,1.2170356,0.871409432,0.186906009,0.800136817,0.416880344,0.831120465,1.729646246,1.197095629,-0.390535107,1.660111987,0.525374239,0.781832946,0.318100794,0.468826525,1.758687025,0.399292267,0.782650996
2.662939157,1.319496376,2.057173056,2.067296426,3.05274003,1.303544399,1.523906645,2.197775417,0.392032072,1.097804798,1.929659496,1.076024214,1.639762991,1.504989237,1.764413375,3.758512756,2.115152357,2.574589746,3.686115322,1.297818048,1.587612297,1.435454978,1.022032907,3.793279886,1.677495552,0.043031447,-0.074563255,1.041257085,2.486138078,3.79041671,1.247098942,2.581747684,2.684719741,3.518006026,2.141227704,0.818133919,1.512249431,2.744130629,1.348537154,1.258653899,2.155748093,2.309337,2.132535921,1.794885742,0.955770849,0.907914918,2.662939157,1.774536745,1.718091288,1.929659496,0.754428268,3.015007469,0.365854469,1.204969361,0.134550802,1.156499893,1.085227278,1.901539024,0.692563229,0.941352716,1.457746843,1.862579388,0.851264948,1.395881804,2.88994806,2.32109647,2.239086947,2.508020918,1.031440483,1.057004549,0.841857372,1.143104322,0.63069819,0.485494296,2.036006009,0.414221681,0.794819491,0.985731934,1.420116538,2.150328511,-0.123646261,0.692563229,2.91950012,0.305318761,0.976324358,0.480074714,3.622818696,0.828359546,0.941352716,2.482456853,0.389986947,1.245258329,1.264073481,1.381156902,-0.367118423,1.210286687,0.33354149,1.573398676,0.520465938,1.222455182,1.867283176,1.80286173,-0.161583335,1.799180505,1.500694473,1.562968538,1.038393909,1.651420205,2.999157749,0.905051743,1.420116538
1.836913066,1.102099561,1.222455182,1.105064993,1.64416001,1.636899816,1.803577524,2.302076805,-0.15432314,1.3166332,1.586180709,1.3615237,2.184686615,1.429626371,1.12101697,4.09769678,2.773069152,2.410775212,2.213727394,1.374612501,1.344140135,-0.273144917,0.712809969,-0.48184995,1.14126371,0.252861298,0.042724678,1.107928168,2.158611268,2.690446091,1.667372182,2.022405926,1.776786383,2.680322721,1.349968742,1.005058368,-0.078960274,2.252789286,2.042652666,1.3615237,1.422468432,1.820961089,1.952871668,1.283297659,1.441283585,1.016613325,1.836913066,2.245529092,3.826615427,1.586180709,0.983073271,2.766217982,0.466679144,1.656737531,0.216560325,0.696653479,1.671564689,2.183970822,1.440261022,1.444351273,1.850410892,2.163724082,1.030111152,0.020228301,2.510679581,2.362817025,2.292873741,2.583383784,1.980889884,1.648761542,0.425674383,0.801466148,1.330028771,0.769255426,2.54299256,0.554108249,1.145762985,1.366329744,0.964258119,1.863908719,0.063278187,0.379250039,2.311688894,0.464020481,1.284320221,1.196891117,2.525506739,0.112974731,0.04978036,1.83568599,-0.886171213,1.788545853,1.175315045,1.290966878,2.085804809,1.931091084,0.554108249,2.084373222,0.506968112,1.24934858,-0.380411737,2.494114067,-0.338384413,2.477446296,1.47891389,1.574625751,1.599269511,1.080421233,2.518042032,1.597735667,0.964258119
0.812305312,-0.886171213,0.525374239,-0.886171213,0.374648507,-0.351370959,0.636935822,1.139832122,-0.309343634,0.670271363,1.312236181,0.079025652,0.999229761,0.325360989,0.249998123,-0.886171213,0.077594064,0.557278193,1.041257085,0.69634671,-0.886171213,-0.886171213,-0.049714983,-0.886171213,0.381908702,-0.375196668,-0.193487289,0.131176346,0.986243215,0.973154414,0.474655132,0.684791753,0.590613734,1.445578348,-0.222425811,-0.207905422,-0.607931922,0.986243215,0.525374239,0.123916151,0.312374443,0.650024623,0.536929197,0.413812656,0.137004953,-0.103604034,0.812305312,1.481879321,1.849899611,1.312236181,0.004071811,0.096818241,-0.247376339,0.403484774,-0.262203497,-0.47336268,0.332212158,0.779992333,-0.060451891,0.722217545,0.060517268,0.784082584,-0.116999604,-0.535227719,1.015283994,0.839198709,1.358251499,2.081714559,-0.154629909,-0.886171213,-0.009426016,0.104896486,-0.46927243,0.096818241,0.127801889,-0.247376339,0.403484774,0.6643405,-0.462523516,0.946772298,-0.377855331,0.008059805,0.689904566,-0.034887825,-0.434300788,-0.038978076,0.927957145,-0.490848501,-0.315990292,0.517807275,-0.886171213,0.407472768,0.730193533,0.114304062,1.023362239,-0.857948484,0.076673758,0.375262045,-0.886171213,0.341619735,-0.886171213,-0.094912251,-0.497801927,-0.116590579,0.661579581,-0.141234338,-0.194918876,0.058676655,0.878976396,0.632641059,-0.462523516
0.680394733,0.107964174,0.293457035,-0.1340764,0.442751178,0.277505058,0.754326011,0.902188567,-0.099207014,0.274641882,1.063037669,0.418107419,0.535497609,0.592045322,0.147128323,0.673134539,1.032565302,0.963031044,1.302112811,0.394895247,0.174635257,0.752894424,0.010820724,0.891962941,0.409415637,-0.233980769,-0.505062122,0.135471109,0.24570336,0.634072646,0.636935822,0.997798173,0.584785128,1.094941623,0.451442961,-0.129679381,0.905051743,1.212331812,0.59347691,0.434059396,-0.325295611,0.471689701,0.880407983,0.339881378,0.461566331,0.122484563,0.680394733,0.264518512,0.951476086,1.063037669,-0.083357294,0.240795059,-0.194918876,0.559425574,-0.403419396,0.00274248,0.658920918,0.762506512,-0.024150918,0.751769605,0.599816798,0.301228511,0.055199942,0.01613805,0.828359546,0.152036623,1.970152976,1.771060032,0.502980117,0.814963975,0.02217117,-0.055134565,0.137209465,0.080764008,0.424958589,0.313397006,0.574252732,0.544700672,-0.068530136,1.469915338,-0.451786609,-0.12231693,0.701970805,0.00274248,0.08209334,0.250202636,0.582330977,0.0618466,0.223309238,0.305318761,-0.108921359,0.352356642,0.278425364,0.879487677,1.321950526,0.28374269,0.232716815,0.779992333,-0.309241378,0.400723854,-0.380411737,0.871000407,-0.277541937,0.506559086,0.481915327,0.555744349,0.289162272,0.248566535,0.461566331,0.815168488,-0.068530136
0.300717229,0.365956725,0.212367818,0.221059601,0.242737928,0.090580609,0.534066021,0.005094374,-0.300651852,0.252861298,0.396429091,0.028306545,0.305114249,0.226785951,0.070333869,0.471689701,0.926832327,0.660147993,0.768846401,0.344176141,0.357264943,0.145696735,-0.086015957,1.09637321,0.07606022,-0.463955104,-0.423870649,-0.152891552,0.316669206,0.926832327,0.192018822,0.35869653,0.600737105,0.899223136,0.1630803,-0.168843529,0.526805826,0.889099766,0.105100999,0.184758627,0.273210295,0.277505058,0.874579376,0.273210295,0.248566535,0.134039521,0.300717229,0.57323017,0.552881174,0.396429091,-0.052373646,0.402155442,-0.277030655,0.248771048,-0.376525999,-0.102172446,0.687245903,0.221877651,-0.01341401,0.36309355,0.438456415,0.229955896,-0.071291055,0.235375477,0.439785747,0.563515825,1.566649763,1.386474228,0.282413358,0.141197459,-0.04705632,0.102237823,-0.068530136,-0.287767563,0.883577927,0.040372784,0.223309238,0.22463857,-0.007994428,0.482835633,-0.400658477,-0.162708154,0.34693706,-0.112909354,-0.030899831,0.15868328,1.26274415,0.150605036,0.232716815,0.607895043,1.086556609,0.176169101,0.071254176,0.527214852,0.96558745,0.625380864,-0.018833592,0.751769605,0.216560325,-0.006665097,-0.2818367,0.492754491,-0.616623704,0.167375063,0.031169721,0.422504438,0.194984254,0.231182971,0.671702951,0.461566331,-0.007994428
1.147092317,0.699312142,0.629675627,0.7108671,-0.073131667,0.72099047,1.199243011,0.699312142,-0.322432436,0.538360784,0.654319386,0.296422466,0.651456211,0.460134743,0.154388517,0.82386027,1.206503205,0.928263914,0.903620155,0.581921952,0.589079891,0.294888622,0.029635877,1.229715377,0.18332704,-0.165366816,-0.407918672,0.339881378,0.123916151,0.999229761,0.831120465,0.776106595,0.752894424,1.061606081,0.660147993,-0.084788881,0.528237414,1.329722002,0.609428887,0.365956725,0.387635053,0.563004544,1.168770644,0.525374239,0.350004748,-0.04705632,1.147092317,0.574661757,-0.139802751,0.654319386,0.051109692,0.473428057,-0.04705632,0.735613115,-0.332146781,0.009491393,0.687245903,0.77733367,0.067266181,0.377920708,0.517807275,0.688575234,0.064607519,0.473428057,1.258756156,0.685814315,1.330028771,1.617777894,0.338961072,0.44653466,0.144571916,0.310636087,-0.001347771,-0.134485425,0.833779127,0.114304062,0.603804792,0.656262255,0.25419063,0.824371551,-0.307912047,-0.110250691,0.633459109,-0.103501777,-0.377855331,0.30398943,1.756335131,0.114304062,0.227297233,0.74369136,1.051687223,0.769255426,0.125143226,0.663011169,1.309884287,0.223309238,0.091500916,1.015283994,0.071254176,0.317385,0.006525961,0.521693013,-0.442685801,0.541326216,0.313806031,0.683360165,0.260121493,0.268813275,0.763017794,0.374648507,0.25419063
1.544153385,1.049948867,1.692015941,1.277469052,1.109359756,0.634072646,1.091976191,1.310804593,-0.025377993,0.887668178,1.297818048,0.687654928,1.264482506,0.974586001,0.981846196,2.163008288,1.941214454,2.306473824,2.397788667,0.891962941,0.902188567,1.14126371,0.710049049,2.057173056,1.160078862,-0.722152167,-0.167411942,1.252825292,1.09637321,2.557103925,0.693483535,1.920967714,1.600701099,2.251357699,1.680358727,1.012318562,1.099236386,2.293385023,1.042688672,0.765880969,0.819565507,1.51664645,1.829652871,1.297818048,0.800750355,1.102099561,1.544153385,1.161612706,0.005094374,1.297818048,0.537951759,2.025269102,0.056529274,1.077149033,-0.061781222,0.39673586,1.156499893,1.924444427,0.61863195,0.80688573,0.913129987,1.578818258,0.310636087,1.077149033,1.762981788,1.359580831,1.781899196,1.987638797,1.147092317,0.946772298,0.46596335,0.671089413,0.22463857,0.57159407,1.289637547,0.469337807,0.556766911,0.751769605,1.108132681,1.706536331,-0.15595924,0.207152749,1.608370318,0.298569848,0.478745383,0.290491603,3.180458103,0.180259352,0.603804792,1.78588719,0.88623659,0.645525348,0.369842463,1.070502376,1.457746843,1.073161039,0.36309355,1.043608979,0.103567155,1.14044566,0.893496785,1.314485819,-0.50209669,1.671666945,0.60360028,-0.734013894,0.732545427,0.933990265,1.51664645,0.578956521,1.108132681
